Transaction_ID,Customer_ID,Transaction_Amount,Transaction_Type,Transaction_Date,Merchant_Category,Transaction_Country,Is_Fraud
TXN001508,CUST1424,6.07,Mobile,2024-10-12,Electronics,UK,0
TXN001509,CUST1218,145.42,Mobile,2024-07-15,Travel,USA,0
TXN001510,CUST1757,62.89,Mobile,2025-04-24,Groceries,USA,0
TXN001511,CUST1319,69.22,In-Store,2025-03-12,Travel,Germany,0
TXN001512,CUST1239,31.89,Mobile,2025-03-02,Travel,India,0
TXN001513,CUST1274,275.82,Online,2023-08-17,Healthcare,India,0
TXN001514,CUST1179,12.57,Online,2023-09-27,Healthcare,UAE,0
TXN001515,CUST1213,101.49,Online,2024-10-06,Travel,Germany,0
TXN001516,CUST1636,124.18,Online,2024-01-20,Groceries,UAE,1
TXN001517,CUST1524,140.8,In-Store,2023-06-15,Clothing,UK,0
TXN001518,CUST1360,54.9,Mobile,2024-01-26,Travel,Germany,0
TXN001519,CUST1919,17.78,Mobile,2024-06-15,Clothing,UK,0
TXN001520,CUST1147,32.92,Online,2023-09-21,Clothing,UK,0
TXN001521,CUST1483,291.87,Online,2024-12-23,Groceries,Germany,0
TXN001522,CUST1924,187.71,Online,2023-11-20,Clothing,UK,0
TXN001523,CUST1501,331.83,ATM,2024-11-04,Travel,Germany,0
TXN001524,CUST1947,11.36,ATM,2023-11-05,Groceries,UK,0
TXN001525,CUST1063,31.3,ATM,2024-06-17,Travel,UK,0
TXN001526,CUST1942,75.22,In-Store,2024-05-05,Electronics,UAE,0
TXN001527,CUST1904,210.52,ATM,2023-05-30,Groceries,USA,0
TXN001528,CUST1987,39.94,In-Store,2025-03-12,Groceries,India,0
TXN001529,CUST1608,68.75,In-Store,2024-12-30,Clothing,Germany,0
TXN001530,CUST1071,85.59,In-Store,2025-05-07,Clothing,India,0
TXN001531,CUST1442,194.34,ATM,2024-09-09,Healthcare,USA,0
TXN001532,CUST1861,62.03,ATM,2024-09-14,Travel,India,0
TXN001533,CUST1862,372.33,Mobile,2024-11-01,Healthcare,UAE,0
TXN001534,CUST1428,67.23,Online,2023-11-05,Travel,India,0
TXN001535,CUST1871,299.95,Mobile,2024-02-09,Clothing,India,0
TXN001536,CUST1424,41.09,Mobile,2025-01-08,Healthcare,USA,1
TXN001537,CUST1978,3.67,Mobile,2024-04-02,Healthcare,India,0
TXN001538,CUST1325,151.43,In-Store,2023-08-12,Electronics,USA,0
TXN001539,CUST1659,46.51,Online,2024-08-27,Clothing,India,0
TXN001540,CUST1791,30.95,Mobile,2025-01-08,Clothing,India,0
TXN001541,CUST1910,36.38,ATM,2024-06-11,Healthcare,UK,0
TXN001542,CUST1514,194.15,ATM,2023-10-12,Travel,India,0
TXN001543,CUST1620,17.01,Online,2023-07-09,Healthcare,UK,0
TXN001544,CUST1728,136.01,ATM,2023-10-19,Healthcare,Germany,0
TXN001545,CUST1357,187.42,Online,2023-10-09,Groceries,UAE,0
TXN001546,CUST1304,70.53,ATM,2023-05-21,Healthcare,UAE,0
TXN001547,CUST1593,100.98,Mobile,2025-01-20,Travel,UK,0
TXN001548,CUST1029,167.67,Mobile,2023-08-10,Clothing,India,0
TXN001549,CUST1448,17.95,Online,2025-05-08,Groceries,UK,0
TXN001550,CUST1287,45.73,Mobile,2023-07-27,Electronics,UK,0
TXN001551,CUST1868,220.4,ATM,2025-03-18,Groceries,UK,0
TXN001552,CUST1920,92.42,Mobile,2024-04-29,Electronics,Germany,0
TXN001553,CUST1329,86.9,ATM,2024-05-31,Electronics,UK,0
TXN001554,CUST1711,45.62,Online,2024-08-09,Electronics,Germany,0
TXN001555,CUST1978,326.34,Online,2024-12-11,Travel,UAE,0
TXN001556,CUST1348,220.11,Mobile,2025-02-12,Clothing,India,0
TXN001557,CUST1225,129.87,Mobile,2024-06-15,Groceries,UK,0
TXN001558,CUST1307,343.1,Mobile,2024-11-20,Healthcare,India,0
TXN001559,CUST1628,410.83,ATM,2025-01-15,Groceries,UAE,1
TXN001560,CUST1529,74.96,Mobile,2023-08-04,Electronics,UAE,0
TXN001561,CUST1102,69.83,Mobile,2024-07-11,Electronics,UK,0
TXN001562,CUST1524,34.44,Online,2024-04-05,Healthcare,India,0
TXN001563,CUST1789,114.4,Mobile,2023-07-23,Clothing,India,0
TXN001564,CUST1834,14.71,ATM,2024-07-04,Travel,Germany,0
TXN001565,CUST1872,81.83,In-Store,2023-10-14,Groceries,Germany,0
TXN001566,CUST1906,69.25,ATM,2024-06-07,Groceries,UK,0
TXN001567,CUST1839,57.45,Mobile,2025-01-16,Electronics,UK,0
TXN001568,CUST1225,76.69,In-Store,2024-01-08,Clothing,Germany,0
TXN001569,CUST1217,102.84,In-Store,2024-11-03,Healthcare,India,0
TXN001570,CUST1895,38.84,Online,2024-10-28,Clothing,India,0
TXN001571,CUST1634,223.44,Online,2025-03-28,Healthcare,USA,0
TXN001572,CUST1388,308.23,In-Store,2023-06-09,Groceries,UAE,0
TXN001573,CUST1750,8.73,In-Store,2024-12-14,Healthcare,USA,0
TXN001574,CUST1612,249.87,Mobile,2023-07-03,Healthcare,UAE,0
TXN001575,CUST1677,34.18,ATM,2023-08-03,Groceries,India,0
TXN001576,CUST1275,18.13,Online,2025-02-19,Electronics,India,1
TXN001577,CUST1702,17.36,In-Store,2023-11-24,Clothing,USA,0
TXN001578,CUST1096,53.02,Mobile,2024-08-09,Travel,India,0
TXN001579,CUST1494,424.62,ATM,2023-11-19,Electronics,India,0
TXN001580,CUST1723,184.41,Mobile,2024-05-04,Healthcare,India,0
TXN001581,CUST1015,78.52,In-Store,2023-05-15,Electronics,Germany,0
TXN001582,CUST1377,97.9,Online,2023-07-22,Electronics,USA,0
TXN001583,CUST1003,17.87,Online,2023-11-13,Travel,UK,1
TXN001584,CUST1159,208.92,Mobile,2024-08-23,Travel,UK,0
TXN001585,CUST1193,229.52,ATM,2023-09-25,Travel,UAE,0
TXN001586,CUST1631,20.72,Online,2024-01-06,Electronics,India,0
TXN001587,CUST1429,259.82,Mobile,2024-05-29,Clothing,India,0
TXN001588,CUST1202,47.12,Online,2024-07-16,Electronics,Germany,0
TXN001589,CUST1584,263.39,In-Store,2024-08-17,Electronics,Germany,0
TXN001590,CUST1944,45.23,In-Store,2024-07-20,Electronics,UK,0
TXN001591,CUST1465,103.26,Mobile,2024-02-18,Travel,India,0
TXN001592,CUST1642,10.92,ATM,2025-01-31,Clothing,Germany,0
TXN001593,CUST1599,122.15,In-Store,2023-08-03,Electronics,India,0
TXN001594,CUST1659,121.67,Online,2023-06-16,Groceries,India,0
TXN001595,CUST1515,56.3,Online,2024-09-19,Healthcare,UK,0
TXN001596,CUST1394,98.12,ATM,2025-04-02,Healthcare,UAE,0
TXN001597,CUST1181,201.08,Mobile,2024-11-05,Travel,USA,0
TXN001598,CUST1468,277.97,Mobile,2023-11-05,Groceries,USA,0
TXN001599,CUST1786,401.81,Online,2025-04-27,Electronics,India,0
TXN001600,CUST1484,171.26,In-Store,2023-06-15,Groceries,India,0
TXN001601,CUST1605,133.34,In-Store,2024-03-02,Travel,Germany,1
TXN001602,CUST1546,79.34,Online,2025-03-12,Clothing,UAE,0
TXN001603,CUST1787,48.69,Mobile,2024-04-18,Clothing,Germany,0
TXN001604,CUST1187,11.43,In-Store,2025-05-08,Electronics,Germany,0
TXN001605,CUST1441,445.57,In-Store,2024-09-12,Clothing,UK,0
TXN001606,CUST1921,81.57,In-Store,2024-08-15,Groceries,UAE,0
TXN001607,CUST1543,33.7,Mobile,2023-08-06,Travel,UK,0
TXN001608,CUST1806,243.31,Online,2024-05-18,Groceries,USA,0
TXN001609,CUST1001,233.56,ATM,2025-03-20,Healthcare,India,0
TXN001610,CUST1682,152.86,Mobile,2025-02-05,Healthcare,India,0
TXN001611,CUST1717,9.6,ATM,2024-01-05,Electronics,USA,0
TXN001612,CUST1957,153.23,Mobile,2024-10-05,Healthcare,Germany,0
TXN001613,CUST1407,278.26,Online,2024-09-11,Electronics,UK,0
TXN001614,CUST1838,123.0,Mobile,2024-02-07,Healthcare,India,0
TXN001615,CUST1698,35.15,Online,2024-01-26,Groceries,Germany,0
TXN001616,CUST1264,146.33,Online,2023-07-30,Travel,USA,0
TXN001617,CUST1685,8.88,In-Store,2025-03-17,Clothing,India,0
TXN001618,CUST1517,125.02,Online,2024-06-24,Healthcare,USA,0
TXN001619,CUST1395,4.88,ATM,2024-04-19,Groceries,UK,0
TXN001620,CUST1326,7.23,Online,2024-07-02,Electronics,UK,0
TXN001621,CUST1987,190.15,ATM,2024-07-22,Healthcare,USA,0
TXN001622,CUST1802,388.13,In-Store,2025-03-31,Healthcare,UK,0
TXN001623,CUST1556,37.52,Online,2025-03-20,Healthcare,Germany,0
TXN001624,CUST1855,4.59,Mobile,2024-11-15,Healthcare,UK,0
TXN001625,CUST1552,309.77,In-Store,2024-09-12,Electronics,India,0
TXN001626,CUST1966,14.26,In-Store,2024-03-27,Healthcare,UK,0
TXN001627,CUST1588,43.58,ATM,2025-05-04,Electronics,USA,0
TXN001628,CUST1200,77.94,In-Store,2024-11-29,Groceries,India,0
TXN001629,CUST1300,21.34,Online,2024-05-07,Healthcare,India,0
TXN001630,CUST1809,7.25,In-Store,2025-01-02,Healthcare,India,0
TXN001631,CUST1197,77.79,In-Store,2024-02-28,Healthcare,Germany,0
TXN001632,CUST1357,151.17,Mobile,2024-04-25,Healthcare,UK,0
TXN001633,CUST1325,56.51,Online,2023-08-08,Groceries,UK,0
TXN001634,CUST1224,100.02,ATM,2025-04-23,Clothing,India,0
TXN001635,CUST1975,14.5,ATM,2024-05-02,Electronics,UK,0
TXN001636,CUST1996,270.08,In-Store,2024-12-21,Electronics,India,0
TXN001637,CUST1508,202.16,ATM,2025-03-30,Travel,UAE,0
TXN001638,CUST1574,60.18,In-Store,2024-01-25,Healthcare,India,0
TXN001639,CUST1937,27.29,Online,2025-01-17,Electronics,India,0
TXN001640,CUST1211,258.45,Online,2023-10-07,Clothing,UAE,0
TXN001641,CUST1498,474.57,Online,2024-04-18,Clothing,Germany,0
TXN001642,CUST1230,106.17,In-Store,2024-12-23,Groceries,UAE,0
TXN001643,CUST1329,70.67,Mobile,2023-09-11,Electronics,USA,0
TXN001644,CUST1441,277.04,Online,2023-08-27,Travel,UAE,0
TXN001645,CUST1895,324.49,ATM,2024-01-27,Clothing,UAE,0
TXN001646,CUST1770,237.19,In-Store,2023-09-20,Healthcare,UK,0
TXN001647,CUST1251,213.29,In-Store,2024-10-01,Clothing,Germany,0
TXN001648,CUST1268,223.72,Online,2024-11-05,Travel,USA,0
TXN001649,CUST1972,183.22,Mobile,2024-08-07,Clothing,UAE,0
TXN001650,CUST1299,104.19,Online,2025-04-28,Healthcare,UK,0
TXN001651,CUST1105,85.71,Mobile,2024-10-31,Healthcare,UAE,0
TXN001652,CUST1629,45.2,In-Store,2024-02-19,Travel,Germany,1
TXN001653,CUST1556,84.29,Mobile,2024-06-29,Travel,UAE,0
TXN001654,CUST1160,348.62,In-Store,2024-08-30,Groceries,UK,0
TXN001655,CUST1815,107.46,Online,2024-06-10,Groceries,UK,0
TXN001656,CUST1735,134.12,In-Store,2024-11-21,Healthcare,USA,0
TXN001657,CUST1907,433.0,Online,2023-07-17,Groceries,UK,0
TXN001658,CUST1356,5.06,ATM,2024-10-22,Groceries,India,0
TXN001659,CUST1134,157.21,ATM,2025-03-15,Electronics,USA,1
TXN001660,CUST1863,175.18,ATM,2023-12-12,Clothing,Germany,0
TXN001661,CUST1166,100.73,ATM,2025-02-11,Electronics,India,0
TXN001662,CUST1461,63.36,ATM,2025-04-13,Electronics,Germany,0
TXN001663,CUST1544,52.68,In-Store,2023-08-20,Clothing,UAE,0
TXN001664,CUST1011,346.33,In-Store,2025-04-05,Groceries,UK,0
TXN001665,CUST1673,139.38,Mobile,2024-02-15,Groceries,Germany,0
TXN001666,CUST1492,65.29,Online,2023-06-06,Healthcare,Germany,0
TXN001667,CUST1976,70.05,Mobile,2024-03-25,Electronics,India,1
TXN001668,CUST1843,118.52,Online,2023-10-23,Groceries,USA,0
TXN001669,CUST1398,88.26,Mobile,2023-07-09,Electronics,UK,0
TXN001670,CUST1189,96.47,In-Store,2023-09-01,Electronics,UK,0
TXN001671,CUST1963,466.78,Online,2025-03-09,Clothing,India,0
TXN001672,CUST1809,55.92,In-Store,2024-01-14,Electronics,India,0
TXN001673,CUST1682,165.37,ATM,2024-03-16,Electronics,UAE,0
TXN001674,CUST1258,13.34,Online,2024-08-19,Clothing,India,0
TXN001675,CUST1705,272.44,Online,2024-10-14,Groceries,UK,0
TXN001676,CUST1438,601.92,In-Store,2024-01-02,Electronics,India,0
TXN001677,CUST1608,188.72,ATM,2023-12-22,Electronics,UAE,0
TXN001678,CUST1371,102.5,ATM,2025-05-04,Clothing,USA,1
TXN001679,CUST1744,230.83,In-Store,2023-10-26,Groceries,UAE,0
TXN001680,CUST1752,176.48,In-Store,2024-01-15,Electronics,Germany,0
TXN001681,CUST1710,86.0,In-Store,2024-10-10,Travel,India,0
TXN001682,CUST1565,202.54,In-Store,2024-02-17,Groceries,UK,0
TXN001683,CUST1094,32.79,Online,2024-05-17,Clothing,India,0
TXN001684,CUST1824,277.04,In-Store,2025-03-02,Groceries,India,0
TXN001685,CUST1868,51.44,Mobile,2024-07-18,Electronics,UAE,0
TXN001686,CUST1901,39.54,Online,2024-01-01,Travel,UK,0
TXN001687,CUST1995,5.26,In-Store,2023-10-27,Electronics,USA,0
TXN001688,CUST1572,4.27,ATM,2024-04-06,Travel,UK,0
TXN001689,CUST1233,19.9,Mobile,2024-08-25,Travel,UK,0
TXN001690,CUST1902,301.1,ATM,2023-08-31,Electronics,India,0
TXN001691,CUST1015,88.01,ATM,2024-02-17,Groceries,UAE,0
TXN001692,CUST1595,4.09,ATM,2025-02-23,Travel,Germany,0
TXN001693,CUST1680,51.51,Online,2023-07-22,Healthcare,India,1
TXN001694,CUST1657,151.0,Online,2023-08-12,Groceries,USA,0
TXN001695,CUST1801,253.48,Mobile,2024-03-09,Groceries,Germany,0
TXN001696,CUST1363,71.6,ATM,2024-01-07,Groceries,Germany,0
TXN001697,CUST1658,205.0,Mobile,2024-11-12,Travel,UK,0
TXN001698,CUST1355,27.53,In-Store,2023-12-08,Travel,UAE,0
TXN001699,CUST1539,6.7,ATM,2024-02-08,Travel,India,0
TXN001700,CUST1865,7.79,In-Store,2024-06-28,Travel,UK,0
TXN001701,CUST1691,18.03,Online,2024-08-27,Electronics,India,0
TXN001702,CUST1123,111.89,ATM,2023-08-24,Groceries,UAE,0
TXN001703,CUST1059,90.06,Online,2023-08-03,Healthcare,India,0
TXN001704,CUST1801,115.47,Online,2024-10-27,Clothing,UK,0
TXN001705,CUST1200,64.71,Online,2025-01-17,Groceries,Germany,0
TXN001706,CUST1018,34.58,Online,2024-11-10,Groceries,India,0
TXN001707,CUST1974,119.72,ATM,2025-04-17,Travel,UAE,0
TXN001708,CUST1716,86.32,In-Store,2024-03-19,Clothing,USA,0
TXN001709,CUST1443,108.86,Online,2023-08-02,Groceries,UAE,0
TXN001710,CUST1609,90.62,ATM,2024-11-23,Clothing,India,0
TXN001711,CUST1310,421.37,Mobile,2023-05-21,Clothing,India,0
TXN001712,CUST1664,15.03,Online,2023-05-30,Healthcare,India,0
TXN001713,CUST1345,85.17,Mobile,2023-09-04,Groceries,UK,0
TXN001714,CUST1103,1244.49,Mobile,2023-09-07,Travel,USA,0
TXN001715,CUST1511,3.22,ATM,2025-05-05,Groceries,Germany,0
TXN001716,CUST1138,279.98,Mobile,2023-10-12,Electronics,Germany,0
TXN001717,CUST1413,271.56,Online,2023-11-29,Travel,UAE,1
TXN001718,CUST1150,387.35,In-Store,2023-12-21,Groceries,Germany,0
TXN001719,CUST1755,429.44,Mobile,2023-07-12,Groceries,Germany,0
TXN001720,CUST1415,61.25,Mobile,2023-12-26,Electronics,USA,0
TXN001721,CUST1790,6.91,ATM,2025-03-17,Groceries,UAE,1
TXN001722,CUST1578,36.57,Mobile,2025-04-14,Groceries,UAE,0
TXN001723,CUST1190,34.1,Online,2023-07-18,Travel,UK,0
TXN001724,CUST1176,243.98,Mobile,2024-12-07,Healthcare,UK,0
TXN001725,CUST1969,84.44,In-Store,2025-01-23,Travel,USA,0
TXN001726,CUST1568,90.68,In-Store,2023-05-14,Groceries,USA,0
TXN001727,CUST1727,37.2,In-Store,2024-11-04,Healthcare,UK,0
TXN001728,CUST1856,4.09,Online,2025-03-22,Travel,India,0
TXN001729,CUST1047,72.39,ATM,2024-11-06,Healthcare,UAE,0
TXN001730,CUST1387,128.58,Mobile,2024-07-30,Clothing,UAE,0
TXN001731,CUST1023,152.89,In-Store,2024-03-30,Travel,USA,0
TXN001732,CUST1375,10.87,Mobile,2024-11-14,Clothing,Germany,0
TXN001733,CUST1007,23.44,Mobile,2023-12-08,Travel,Germany,0
TXN001734,CUST1927,44.22,ATM,2025-01-09,Electronics,UK,0
TXN001735,CUST1346,360.15,ATM,2025-01-11,Electronics,UK,0
TXN001736,CUST1630,32.29,Online,2023-09-25,Groceries,UK,0
TXN001737,CUST1425,47.17,Online,2023-12-31,Healthcare,UK,0
TXN001738,CUST1271,20.45,Mobile,2024-10-23,Electronics,UK,0
TXN001739,CUST1294,365.55,Mobile,2024-02-20,Travel,USA,0
TXN001740,CUST1425,115.9,Online,2025-01-02,Healthcare,UAE,0
TXN001741,CUST1888,102.55,In-Store,2023-06-29,Electronics,UK,0
TXN001742,CUST1823,147.56,Mobile,2023-08-09,Electronics,UK,0
TXN001743,CUST1351,689.22,In-Store,2025-04-03,Electronics,UAE,0
TXN001744,CUST1753,10.95,Online,2025-02-01,Groceries,UK,0
TXN001745,CUST1664,116.97,ATM,2024-03-18,Electronics,UK,0
TXN001746,CUST1966,50.74,Online,2025-02-15,Electronics,UK,0
TXN001747,CUST1085,143.0,Online,2023-11-10,Clothing,Germany,0
TXN001748,CUST1548,274.62,In-Store,2023-12-16,Clothing,Germany,0
TXN001749,CUST1149,31.82,Mobile,2023-11-30,Clothing,India,0
TXN001750,CUST1374,48.87,ATM,2023-06-20,Groceries,USA,0
TXN001751,CUST1250,84.26,In-Store,2023-11-03,Clothing,UAE,0
TXN001752,CUST1329,47.48,In-Store,2023-10-03,Clothing,India,0
TXN001753,CUST1894,11.66,Mobile,2024-10-15,Clothing,UK,0
TXN001754,CUST1996,85.36,In-Store,2024-09-11,Healthcare,UAE,0
TXN001755,CUST1597,17.65,In-Store,2024-10-12,Electronics,India,0
TXN001756,CUST1867,84.08,In-Store,2024-01-28,Groceries,UK,0
TXN001757,CUST1583,27.79,Mobile,2023-06-16,Healthcare,UAE,0
TXN001758,CUST1794,14.17,ATM,2024-05-13,Clothing,UAE,0
TXN001759,CUST1911,116.35,ATM,2025-01-16,Healthcare,Germany,0
TXN001760,CUST1228,110.98,Online,2023-08-29,Clothing,UAE,0
TXN001761,CUST1386,514.4,ATM,2024-12-09,Groceries,UK,0
TXN001762,CUST1334,92.21,ATM,2023-10-23,Groceries,UK,0
TXN001763,CUST1677,110.24,ATM,2024-11-17,Clothing,UK,0
TXN001764,CUST1586,238.67,In-Store,2024-01-24,Clothing,UK,0
TXN001765,CUST1003,277.94,In-Store,2025-03-08,Electronics,USA,0
TXN001766,CUST1423,499.01,Mobile,2024-11-04,Electronics,India,0
TXN001767,CUST1621,176.49,Online,2024-02-15,Electronics,UK,0
TXN001768,CUST1875,366.9,Online,2024-12-09,Groceries,India,0
TXN001769,CUST1942,118.02,Mobile,2024-03-20,Healthcare,UK,0
TXN001770,CUST1158,6.52,Online,2025-03-23,Healthcare,Germany,0
TXN001771,CUST1019,111.86,ATM,2025-05-07,Healthcare,UAE,1
TXN001772,CUST1346,15.6,Mobile,2023-11-21,Electronics,USA,0
TXN001773,CUST1503,368.15,Mobile,2024-02-03,Travel,UK,0
TXN001774,CUST1344,73.81,Mobile,2024-04-22,Clothing,UAE,1
TXN001775,CUST1340,68.33,In-Store,2023-08-20,Electronics,Germany,0
TXN001776,CUST1440,79.54,Mobile,2024-05-24,Electronics,USA,0
TXN001777,CUST1340,106.53,In-Store,2025-03-09,Healthcare,USA,0
TXN001778,CUST1641,131.08,ATM,2023-05-23,Electronics,UK,0
TXN001779,CUST1680,629.26,ATM,2024-02-21,Groceries,India,0
TXN001780,CUST1333,414.07,ATM,2023-12-06,Groceries,UAE,0
TXN001781,CUST1475,331.69,Online,2024-02-28,Clothing,Germany,0
TXN001782,CUST1989,78.95,Mobile,2023-11-19,Clothing,UAE,0
TXN001783,CUST1605,48.17,ATM,2025-03-05,Electronics,Germany,1
TXN001784,CUST1961,59.8,Online,2025-02-09,Clothing,UK,0
TXN001785,CUST1744,331.11,ATM,2024-01-27,Electronics,India,0
TXN001786,CUST1231,105.07,Online,2024-03-28,Clothing,UAE,0
TXN001787,CUST1730,2.77,Online,2024-03-13,Groceries,UK,1
TXN001788,CUST1525,130.03,In-Store,2024-11-12,Electronics,UK,0
TXN001789,CUST1760,9.42,Online,2025-04-08,Travel,UAE,0
TXN001790,CUST1874,9.46,Online,2025-04-29,Electronics,USA,0
TXN001791,CUST1767,203.11,Mobile,2024-04-23,Travel,Germany,0
TXN001792,CUST1436,99.62,In-Store,2024-08-29,Healthcare,Germany,0
TXN001793,CUST1105,15.43,In-Store,2024-04-27,Groceries,India,0
TXN001794,CUST1033,27.53,Mobile,2025-01-05,Groceries,UAE,0
TXN001795,CUST1258,176.46,ATM,2023-10-07,Clothing,UK,0
TXN001796,CUST1696,48.48,Mobile,2023-07-05,Travel,UAE,0
TXN001797,CUST1562,42.97,Mobile,2023-09-03,Electronics,Germany,0
TXN001798,CUST1298,51.76,ATM,2024-07-07,Travel,India,0
TXN001799,CUST1489,14.09,ATM,2023-07-03,Clothing,UK,0
TXN001800,CUST1085,368.82,In-Store,2023-09-08,Groceries,USA,0
TXN001801,CUST1618,224.41,Online,2024-08-31,Travel,USA,0
TXN001802,CUST1983,44.19,ATM,2024-06-11,Groceries,UK,0
TXN001803,CUST1744,35.62,ATM,2024-04-19,Groceries,Germany,0
TXN001804,CUST1858,131.23,Online,2024-02-05,Clothing,Germany,0
TXN001805,CUST1402,219.4,Online,2023-12-27,Travel,India,0
TXN001806,CUST1311,3.0,ATM,2024-02-09,Groceries,Germany,0
TXN001807,CUST1392,182.36,Online,2025-04-25,Groceries,UAE,0
TXN001808,CUST1462,2.52,Online,2024-12-04,Electronics,UK,0
TXN001809,CUST1566,14.93,ATM,2024-10-29,Clothing,USA,0
TXN001810,CUST1438,65.97,In-Store,2025-02-10,Healthcare,UAE,1
TXN001811,CUST1572,326.17,ATM,2024-12-17,Healthcare,Germany,0
TXN001812,CUST1085,18.7,ATM,2024-09-15,Healthcare,USA,0
TXN001813,CUST1643,56.6,ATM,2024-07-31,Clothing,UAE,0
TXN001814,CUST1116,4.56,Online,2024-04-27,Electronics,India,0
TXN001815,CUST1965,442.24,In-Store,2025-01-28,Groceries,India,0
TXN001816,CUST1521,237.07,Mobile,2023-11-25,Electronics,India,0
TXN001817,CUST1487,21.75,In-Store,2023-10-23,Clothing,India,0
TXN001818,CUST1431,263.46,ATM,2023-11-29,Travel,USA,0
TXN001819,CUST1859,65.43,Online,2024-03-23,Healthcare,USA,0
TXN001820,CUST1311,107.08,In-Store,2023-05-15,Groceries,Germany,0
TXN001821,CUST1731,70.28,Online,2025-01-10,Healthcare,USA,1
TXN001822,CUST1959,447.15,Mobile,2023-10-11,Travel,Germany,0
TXN001823,CUST1150,31.55,In-Store,2023-11-28,Electronics,USA,0
TXN001824,CUST1556,52.37,ATM,2025-04-12,Clothing,India,0
TXN001825,CUST1739,439.59,In-Store,2023-10-13,Electronics,UAE,0
TXN001826,CUST1365,47.47,In-Store,2023-12-26,Travel,Germany,0
TXN001827,CUST1908,11.73,Online,2023-10-18,Electronics,India,0
TXN001828,CUST1452,256.05,Mobile,2024-11-28,Groceries,UK,0
TXN001829,CUST1603,7.24,Online,2023-11-02,Clothing,UK,0
TXN001830,CUST1436,150.03,Mobile,2025-01-17,Travel,India,0
TXN001831,CUST1392,125.01,Mobile,2023-10-23,Electronics,UAE,0
TXN001832,CUST1157,42.99,ATM,2023-10-02,Groceries,Germany,0
TXN001833,CUST1490,458.2,ATM,2023-08-10,Clothing,UAE,0
TXN001834,CUST1057,159.35,Mobile,2024-03-30,Groceries,UAE,0
TXN001835,CUST1380,8.33,Mobile,2024-05-15,Groceries,UK,0
TXN001836,CUST1728,336.88,ATM,2024-02-03,Clothing,Germany,0
TXN001837,CUST1744,21.71,In-Store,2023-09-01,Travel,India,0
TXN001838,CUST1118,50.29,In-Store,2025-01-26,Travel,India,0
TXN001839,CUST1456,205.49,Online,2024-08-11,Groceries,UK,0
TXN001840,CUST1286,184.53,Mobile,2024-05-04,Groceries,India,0
TXN001841,CUST1627,55.73,ATM,2023-05-25,Clothing,USA,0
TXN001842,CUST1635,42.71,ATM,2023-12-20,Clothing,USA,0
TXN001843,CUST1688,5.8,Mobile,2024-11-27,Electronics,Germany,0
TXN001844,CUST1763,14.53,In-Store,2024-09-10,Clothing,India,0
TXN001845,CUST1955,31.34,Mobile,2025-01-12,Groceries,UK,0
TXN001846,CUST1526,152.86,Online,2024-04-04,Electronics,USA,0
TXN001847,CUST1594,20.03,In-Store,2025-05-04,Clothing,UAE,0
TXN001848,CUST1167,148.49,ATM,2024-10-12,Healthcare,Germany,0
TXN001849,CUST1468,6.18,ATM,2024-10-05,Clothing,UAE,0
TXN001850,CUST1323,3.82,ATM,2025-01-19,Travel,USA,0
TXN001851,CUST1004,165.38,In-Store,2024-08-03,Travel,India,0
TXN001852,CUST1446,12.64,Mobile,2023-08-04,Groceries,Germany,0
TXN001853,CUST1388,167.59,Mobile,2024-04-02,Groceries,UAE,0
TXN001854,CUST1078,113.01,In-Store,2023-10-01,Clothing,UAE,0
TXN001855,CUST1629,189.78,In-Store,2023-12-18,Healthcare,UK,0
TXN001856,CUST1297,225.02,Online,2023-11-01,Healthcare,UK,0
TXN001857,CUST1378,162.91,Mobile,2023-12-31,Travel,India,0
TXN001858,CUST1055,537.69,ATM,2023-07-31,Clothing,USA,0
TXN001859,CUST1757,41.21,Mobile,2025-05-02,Travel,Germany,0
TXN001860,CUST1040,58.63,Online,2025-03-16,Clothing,India,1
TXN001861,CUST1818,61.14,Mobile,2023-11-20,Healthcare,UAE,0
TXN001862,CUST1279,127.84,In-Store,2024-05-06,Groceries,UK,1
TXN001863,CUST1444,32.53,Online,2024-04-04,Clothing,India,0
TXN001864,CUST1940,12.73,In-Store,2023-08-08,Healthcare,India,0
TXN001865,CUST1796,47.46,ATM,2023-07-03,Clothing,UAE,0
TXN001866,CUST1422,559.99,ATM,2024-09-14,Travel,Germany,0
TXN001867,CUST1375,95.02,ATM,2023-08-05,Electronics,India,0
TXN001868,CUST1954,2.3,ATM,2023-10-13,Travel,Germany,0
TXN001869,CUST1596,89.6,Online,2024-05-15,Clothing,Germany,0
TXN001870,CUST1439,89.44,Online,2023-07-24,Clothing,India,0
TXN001871,CUST1198,30.58,In-Store,2024-09-03,Clothing,USA,0
TXN001872,CUST1940,89.63,In-Store,2023-11-22,Travel,USA,0
TXN001873,CUST1734,191.4,ATM,2025-02-12,Healthcare,USA,0
TXN001874,CUST1415,66.87,Online,2024-06-26,Electronics,India,0
TXN001875,CUST1588,334.42,ATM,2024-11-24,Electronics,UAE,0
TXN001876,CUST1087,150.45,Mobile,2023-09-16,Healthcare,USA,0
TXN001877,CUST1908,24.26,ATM,2023-08-13,Healthcare,India,0
TXN001878,CUST1787,55.31,ATM,2023-08-15,Healthcare,Germany,0
TXN001879,CUST1351,137.24,In-Store,2024-04-26,Travel,Germany,0
